label,p0_x,p0_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,p7_x,p7_y,p8_x,p8_y,p9_x,p9_y,p10_x,p10_y,p11_x,p11_y,p12_x,p12_y,p13_x,p13_y,p14_x,p14_y,p15_x,p15_y,p16_x,p16_y,p17_x,p17_y,p18_x,p18_y,p19_x,p19_y,p20_x,p20_y
fist,0.0,0.0,0.0020061731338500977,0.06903061270713806,0.028220534324645996,0.11813119053840637,0.07437723875045776,0.12931570410728455,0.1141253113746643,0.11639854311943054,0.01806098222732544,0.02093532681465149,0.09153527021408081,0.09275057911872864,0.08284014463424683,0.11100348830223083,0.06321108341217041,0.10023441910743713,0.0427820086479187,-0.025852292776107788,0.11576235294342041,0.06268569827079773,0.10757690668106079,0.08557721972465515,0.08811253309249878,0.0775555670261383,0.06565612554550171,-0.05424457788467407,0.13316011428833008,0.026315301656723022,0.1272149682044983,0.05771002173423767,0.11187708377838135,0.058869868516922,0.08498245477676392,-0.0695902407169342,0.13930904865264893,-0.01299259066581726,0.1399509310722351,0.023697465658187866,0.13132625818252563,0.03955462574958801
fist,0.0,0.0,0.00787353515625,0.0683870017528534,0.036806464195251465,0.12387624382972717,0.08694911003112793,0.1418563425540924,0.1256016492843628,0.12260565161705017,0.027751922607421875,0.027553915977478027,0.1013825535774231,0.09841975569725037,0.08826202154159546,0.11408093571662903,0.06521904468536377,0.10206189751625061,0.052014708518981934,-0.017182141542434692,0.1251264214515686,0.06575492024421692,0.11505883932113647,0.08765426278114319,0.09528374671936035,0.08122721314430237,0.0739743709564209,-0.04662629961967468,0.13947194814682007,0.02864566445350647,0.1346278190612793,0.06096652150154114,0.11985534429550171,0.06491014361381531,0.09170645475387573,-0.0649859607219696,0.14274048805236816,-0.015046238899230957,0.14621061086654663,0.02254939079284668,0.1397169828414917,0.043115437030792236
fist,0.0,0.0,0.008920133113861084,0.07061821222305298,0.041098058223724365,0.12945377826690674,0.09481316804885864,0.1514725685119629,0.13323724269866943,0.1280055046081543,0.0342981219291687,0.04090765118598938,0.10878604650497437,0.10026741027832031,0.09444689750671387,0.11733794212341309,0.07155561447143555,0.10727494955062866,0.0558587908744812,-0.005842477083206177,0.12905514240264893,0.06968307495117188,0.11819863319396973,0.09076625108718872,0.09824436902999878,0.08280044794082642,0.07609432935714722,-0.03741598129272461,0.14208132028579712,0.03365135192871094,0.13601726293563843,0.06199869513511658,0.12010174989700317,0.06164073944091797,0.09253710508346558,-0.05832839012145996,0.1450788974761963,-0.007222920656204224,0.14693975448608398,0.025291085243225098,0.13837295770645142,0.040153831243515015
fist,0.0,0.0,0.012512266635894775,0.07342517375946045,0.04882854223251343,0.12622791528701782,0.10140925645828247,0.144151508808136,0.1380133032798767,0.11856120824813843,0.03923755884170532,0.03485977649688721,0.11282539367675781,0.09207606315612793,0.09472483396530151,0.1070358157157898,0.07258063554763794,0.09451627731323242,0.058512985706329346,-0.014115601778030396,0.13281112909317017,0.06143766641616821,0.11870306730270386,0.083132803440094,0.09732300043106079,0.0743289589881897,0.07763558626174927,-0.047473013401031494,0.14710819721221924,0.025294005870819092,0.13953018188476562,0.054905593395233154,0.121143639087677,0.05400839447975159,0.0940169095993042,-0.06857174634933472,0.14761430025100708,-0.015271574258804321,0.14817070960998535,0.01684299111366272,0.13820666074752808,0.029635071754455566
fist,0.0,0.0,0.015783071517944336,0.07293513417243958,0.05279666185379028,0.12578842043876648,0.1068311333656311,0.1420024335384369,0.14340639114379883,0.11578503251075745,0.04529958963394165,0.0379386842250824,0.11817193031311035,0.09306475520133972,0.09867197275161743,0.10855302214622498,0.07465243339538574,0.09683385491371155,0.06300663948059082,-0.011332601308822632,0.135217547416687,0.05967751145362854,0.11967861652374268,0.07916447520256042,0.09827899932861328,0.06842425465583801,0.08056730031967163,-0.04535910487174988,0.14809530973434448,0.023178428411483765,0.13826501369476318,0.0497475266456604,0.11946958303451538,0.04680541157722473,0.09606003761291504,-0.06784084439277649,0.14900344610214233,-0.015550881624221802,0.1464533805847168,0.013883739709854126,0.13425403833389282,0.023069053888320923
fist,0.0,0.0,0.01964336633682251,0.07529312372207642,0.061017513275146484,0.1234673261642456,0.11401045322418213,0.1359350085258484,0.1486247181892395,0.10886573791503906,0.05055117607116699,0.03697466850280762,0.12265217304229736,0.08903783559799194,0.10198253393173218,0.10112673044204712,0.07779324054718018,0.08798408508300781,0.0658564567565918,-0.01340329647064209,0.13924986124038696,0.052115052938461304,0.12163490056991577,0.0674092173576355,0.09905672073364258,0.05413699150085449,0.0818479061126709,-0.04857826232910156,0.14914345741271973,0.01520770788192749,0.13641107082366943,0.034935057163238525,0.11632406711578369,0.026706218719482422,0.09614169597625732,-0.07105603814125061,0.14889252185821533,-0.01762983202934265,0.14000189304351807,0.0025545358657836914,0.12307184934616089,0.0004870295524597168
fist,0.0,0.0,0.020331859588623047,0.07534456253051758,0.06632113456726074,0.11847412586212158,0.12108010053634644,0.12743794918060303,0.1526041030883789,0.09620726108551025,0.05565100908279419,0.03363582491874695,0.12862414121627808,0.08182781934738159,0.10711807012557983,0.09571260213851929,0.08262372016906738,0.08518964052200317,0.06800419092178345,-0.017672359943389893,0.14207500219345093,0.04263433814048767,0.1237790584564209,0.05926111340522766,0.1011277437210083,0.04802790284156799,0.08184689283370972,-0.05326813459396362,0.14960914850234985,0.006776273250579834,0.1352521777153015,0.025867551565170288,0.11459410190582275,0.01752108335494995,0.0949091911315918,-0.07571572065353394,0.14714044332504272,-0.023524880409240723,0.13621187210083008,-0.005982011556625366,0.1183430552482605,-0.011473536491394043
fist,0.0,0.0,0.026975035667419434,0.07062509655952454,0.07685863971710205,0.1066426932811737,0.12959003448486328,0.10842707753181458,0.15910398960113525,0.07550361752510071,0.06449097394943237,0.022933155298233032,0.1394655704498291,0.05755940079689026,0.116890549659729,0.07554641366004944,0.09083080291748047,0.06889399886131287,0.07174539566040039,-0.029381781816482544,0.14732599258422852,0.01937401294708252,0.12806910276412964,0.03909119963645935,0.10466104745864868,0.02977389097213745,0.08110266923904419,-0.06615805625915527,0.14992165565490723,-0.015265822410583496,0.13378828763961792,0.004628211259841919,0.11235779523849487,-0.003785252571105957,0.08978086709976196,-0.09016892313957214,0.14130979776382446,-0.04361993074417114,0.12854957580566406,-0.027742207050323486,0.11037153005599976,-0.03669935464859009
fist,0.0,0.0,0.03285515308380127,0.06986841559410095,0.08479607105255127,0.10130712389945984,0.13781434297561646,0.09836843609809875,0.1666451096534729,0.06445738673210144,0.07007032632827759,0.017931640148162842,0.1463368535041809,0.04563269019126892,0.123623788356781,0.06556925177574158,0.09613913297653198,0.06111904978752136,0.0740126371383667,-0.034889668226242065,0.15117239952087402,0.00670391321182251,0.13155847787857056,0.027480393648147583,0.10700875520706177,0.01935887336730957,0.08037936687469482,-0.07044956088066101,0.14747440814971924,-0.02638307213783264,0.1308344006538391,-0.007452636957168579,0.10941106081008911,-0.016682595014572144,0.08621156215667725,-0.09254562854766846,0.135875403881073,-0.05071943998336792,0.12180507183074951,-0.0364437997341156,0.10292011499404907,-0.04723241925239563
fist,0.0,0.0,0.035238444805145264,0.06360706686973572,0.09178900718688965,0.0862756073474884,0.1456691026687622,0.07561728358268738,0.17165446281433105,0.037901729345321655,0.07339280843734741,0.004861414432525635,0.1517096757888794,0.02226710319519043,0.12963742017745972,0.044684141874313354,0.10201972723007202,0.04539349675178528,0.07169073820114136,-0.04802131652832031,0.15224385261535645,-0.017481505870819092,0.1334429383277893,0.006023883819580078,0.10896992683410645,0.0030552148818969727,0.07372903823852539,-0.08372044563293457,0.1430269479751587,-0.04919487237930298,0.12728095054626465,-0.027420789003372192,0.10643410682678223,-0.031864553689956665,0.07737374305725098,-0.1056617796421051,0.12993085384368896,-0.0705609917640686,0.11680787801742554,-0.05385288596153259,0.09859257936477661,-0.06075313687324524
fist,0.0,0.0,0.04137063026428223,0.05638587474822998,0.09812474250793457,0.07196587324142456,0.15011972188949585,0.05477675795555115,0.17481684684753418,0.01637059450149536,0.07934892177581787,-0.0067557692527771,0.1539384126663208,0.000228196382522583,0.13434410095214844,0.025725215673446655,0.10753512382507324,0.03083813190460205,0.0729367733001709,-0.05814036726951599,0.14965558052062988,-0.038069188594818115,0.13365298509597778,-0.012665480375289917,0.11007922887802124,-0.012143731117248535,0.07081139087677002,-0.09315013885498047,0.1377122402191162,-0.06915846467018127,0.12440228462219238,-0.04574030637741089,0.10374408960342407,-0.04624044895172119,0.0713844895362854,-0.11487966775894165,0.1230846643447876,-0.08869370818138123,0.11191534996032715,-0.07044544816017151,0.09376382827758789,-0.07330024242401123
fist,0.0,0.0,0.04590195417404175,0.05317243933677673,0.1034209132194519,0.06528440117835999,0.15361613035202026,0.04360342025756836,0.17563045024871826,0.004445552825927734,0.08191269636154175,-0.011756747961044312,0.15489745140075684,-0.009787291288375854,0.13561999797821045,0.017253965139389038,0.10887312889099121,0.024967491626739502,0.07210898399353027,-0.06300351023674011,0.14751911163330078,-0.05025845766067505,0.1327020525932312,-0.023936539888381958,0.10938674211502075,-0.02174791693687439,0.06679785251617432,-0.098000168800354,0.13259398937225342,-0.0796162486076355,0.12067312002182007,-0.05477699637413025,0.10022443532943726,-0.05377301573753357,0.06473356485366821,-0.1193411648273468,0.11585712432861328,-0.0975724458694458,0.10594141483306885,-0.07827863097190857,0.08753007650375366,-0.07993188500404358
fist,0.0,0.0,0.04866814613342285,0.04990440607070923,0.10576057434082031,0.0548858642578125,0.15436077117919922,0.028040945529937744,0.17732304334640503,-0.010371178388595581,0.08375036716461182,-0.02385619282722473,0.1563723087310791,-0.02509772777557373,0.13670718669891357,0.00298956036567688,0.11007827520370483,0.012076497077941895,0.0720483660697937,-0.07466164231300354,0.1462240219116211,-0.06401121616363525,0.13125097751617432,-0.03710481524467468,0.10846155881881714,-0.03433826565742493,0.06509345769882202,-0.10857459902763367,0.13022631406784058,-0.09176573157310486,0.11840516328811646,-0.06615591049194336,0.09793460369110107,-0.06417107582092285,0.06173199415206909,-0.12812075018882751,0.11187249422073364,-0.10798385739326477,0.10207879543304443,-0.0884799063205719,0.08367359638214111,-0.08940142393112183
fist,0.0,0.0,0.050101637840270996,0.045790016651153564,0.10665887594223022,0.048397600650787354,0.15351510047912598,0.01899927854537964,0.1770191788673401,-0.020687103271484375,0.08278578519821167,-0.03200981020927429,0.1558520793914795,-0.035752058029174805,0.13704383373260498,-0.006884783506393433,0.10999512672424316,0.002668142318725586,0.06950539350509644,-0.08208933472633362,0.1444447636604309,-0.07347455620765686,0.13029110431671143,-0.04644298553466797,0.10766422748565674,-0.0437624454498291,0.061573922634124756,-0.11530739068984985,0.12790125608444214,-0.09921354055404663,0.11627793312072754,-0.07313340902328491,0.09568148851394653,-0.07097864151000977,0.057368457317352295,-0.13433724641799927,0.10956466197967529,-0.1136428713798523,0.09939748048782349,-0.09285736083984375,0.0803154706954956,-0.09306207299232483
fist,0.0,0.0,0.05182969570159912,0.04632529616355896,0.1078571081161499,0.0473884642124176,0.15589302778244019,0.016334325075149536,0.17871272563934326,-0.024268895387649536,0.08397281169891357,-0.03244251012802124,0.15629786252975464,-0.040455788373947144,0.1381818652153015,-0.01176828145980835,0.11163139343261719,-0.0008150637149810791,0.0695146918296814,-0.08198970556259155,0.14367443323135376,-0.07671886682510376,0.13070040941238403,-0.04998886585235596,0.10833543539047241,-0.04561552405357361,0.06077122688293457,-0.11503568291664124,0.12635529041290283,-0.10206669569015503,0.11610609292984009,-0.07682332396507263,0.095486581325531,-0.073292076587677,0.056287944316864014,-0.13413548469543457,0.10706615447998047,-0.11461946368217468,0.0983688235282898,-0.09479311108589172,0.07987594604492188,-0.0939110517501831
fist,0.0,0.0,0.05283308029174805,0.041691213846206665,0.10774952173233032,0.037914007902145386,0.1551297903060913,0.006080925464630127,0.17807155847549438,-0.03424954414367676,0.08298677206039429,-0.0442202091217041,0.15619158744812012,-0.0505622923374176,0.13729238510131836,-0.019785672426223755,0.10989993810653687,-0.008714109659194946,0.06835401058197021,-0.09325212240219116,0.14334988594055176,-0.08575358986854553,0.12950998544692993,-0.057199567556381226,0.10680705308914185,-0.05315503478050232,0.058910250663757324,-0.12481775879859924,0.1253817081451416,-0.11059388518333435,0.1146003007888794,-0.0837121307849884,0.09364420175552368,-0.08005204796791077,0.053538501262664795,-0.1421038806438446,0.10449230670928955,-0.122100830078125,0.09540915489196777,-0.10130256414413452,0.07681077718734741,-0.10029304027557373
fist,0.0,0.0,0.05362522602081299,0.04405096173286438,0.10898995399475098,0.03885665535926819,0.1580020785331726,0.006638199090957642,0.18138200044631958,-0.033191829919815063,0.08567929267883301,-0.047435462474823,0.15885865688323975,-0.04956933856010437,0.1394655704498291,-0.018407225608825684,0.11165469884872437,-0.007439613342285156,0.07109057903289795,-0.09559774398803711,0.146636962890625,-0.08393624424934387,0.1325644850730896,-0.055185139179229736,0.11000120639801025,-0.04992020130157471,0.062079548835754395,-0.12626808881759644,0.1282249093055725,-0.10720127820968628,0.11710900068283081,-0.08179283142089844,0.09599238634109497,-0.07775688171386719,0.05755484104156494,-0.14247027039527893,0.10783690214157104,-0.11995923519134521,0.09823358058929443,-0.10073146224021912,0.0795930027961731,-0.10000598430633545
fist,0.0,0.0,0.05324655771255493,0.042350053787231445,0.10800504684448242,0.03827601671218872,0.15743976831436157,0.007010817527770996,0.17974931001663208,-0.031955838203430176,0.08452391624450684,-0.04519715905189514,0.1578769087791443,-0.049163371324539185,0.13891112804412842,-0.018626242876052856,0.11128783226013184,-0.0076751708984375,0.07021951675415039,-0.09442371129989624,0.14598947763442993,-0.08253985643386841,0.13207775354385376,-0.054031819105148315,0.10981029272079468,-0.04926949739456177,0.06164062023162842,-0.12615972757339478,0.12836116552352905,-0.10655716061592102,0.11715066432952881,-0.08093053102493286,0.09599548578262329,-0.07685139775276184,0.057246387004852295,-0.14327216148376465,0.10784238576889038,-0.11987468600273132,0.09807443618774414,-0.10034999251365662,0.07969224452972412,-0.09937644004821777
fist,0.0,0.0,0.053377389907836914,0.04302501678466797,0.10798412561416626,0.03864330053329468,0.15645074844360352,0.0063769519329071045,0.17825931310653687,-0.03287723660469055,0.08289259672164917,-0.04752030968666077,0.15644055604934692,-0.049340128898620605,0.13725078105926514,-0.018626362085342407,0.10920536518096924,-0.00892987847328186,0.06908810138702393,-0.09671947360038757,0.1446840763092041,-0.08357331156730652,0.13073790073394775,-0.05525258183479309,0.10844951868057251,-0.052175700664520264,0.06121635437011719,-0.1275973618030548,0.1275547742843628,-0.10696649551391602,0.11640429496765137,-0.08117541670799255,0.09510409832000732,-0.07844927906990051,0.05721980333328247,-0.14354369044303894,0.10732829570770264,-0.11906653642654419,0.09725451469421387,-0.0994890034198761,0.07823765277862549,-0.09948787093162537
fist,0.0,0.0,0.05246412754058838,0.04332587122917175,0.1062096357345581,0.03966483473777771,0.15462857484817505,0.00687938928604126,0.1759306788444519,-0.0331701934337616,0.08025193214416504,-0.04893800616264343,0.15431761741638184,-0.049716442823410034,0.13498032093048096,-0.018632620573043823,0.10651624202728271,-0.009410202503204346,0.06659650802612305,-0.09787440299987793,0.14326947927474976,-0.08313930034637451,0.12883669137954712,-0.05458104610443115,0.1061585545539856,-0.051761358976364136,0.05924856662750244,-0.1285581886768341,0.12601560354232788,-0.10548371076583862,0.1144106388092041,-0.08071401715278625,0.09268689155578613,-0.07904273271560669,0.055857181549072266,-0.14441928267478943,0.1065363883972168,-0.11880815029144287,0.09596097469329834,-0.10004320740699768,0.07673859596252441,-0.10093805193901062
